,UID,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
18183,UID18183,64,18,38,26,17,5,3,0,1,0,1,0,3
18184,UID18184,10,19,3,3,0,20,38,13,14,0,56,9,24
18185,UID18185,22,2,5,6,2,0,32,4,17,0,7,7,62
18186,UID18186,23,18,4,5,0,27,19,7,18,0,49,4,27
18187,UID18187,29,4,6,2,13,0,26,5,20,0,21,18,34
18188,UID18188,29,0,8,21,0,0,7,4,9,0,11,11,60
18189,UID18189,0,73,31,42,10,9,4,0,0,3,0,1,0
18190,UID18190,0,40,44,53,52,5,0,0,0,4,1,0,2
18191,UID18191,15,1,7,0,0,0,26,2,13,0,12,9,60
18192,UID18192,59,32,37,27,10,5,2,0,0,0,3,0,1
18193,UID18193,0,23,34,116,9,1,4,0,1,0,1,0,3
18194,UID18194,138,1,1,0,0,0,17,3,11,0,8,12,3
18195,UID18195,32,0,5,7,12,0,28,8,10,0,18,10,27
18196,UID18196,49,26,37,22,7,6,2,0,2,0,1,0,1
18197,UID18197,18,0,1,3,0,0,75,25,5,0,10,2,19
18198,UID18198,33,1,9,2,0,0,20,10,19,0,16,16,46
18199,UID18199,27,2,6,0,1,0,34,2,17,0,14,15,53
18200,UID18200,24,3,11,5,0,0,12,5,36,0,12,41,28
18201,UID18201,0,16,32,17,10,5,18,3,0,55,1,0,0
18202,UID18202,12,15,5,3,2,22,21,5,15,0,42,5,26
18203,UID18203,23,1,13,29,1,0,10,6,14,0,18,15,57
18204,UID18204,0,97,45,40,15,2,6,0,1,11,0,0,3
18205,UID18205,27,1,8,21,1,0,10,8,16,0,14,8,73
18206,UID18206,0,35,86,26,3,5,0,0,0,3,0,8,5
18207,UID18207,23,17,3,2,1,27,16,4,11,0,53,10,26
18208,UID18208,0,97,23,36,11,5,2,0,0,7,4,0,2
18209,UID18209,0,20,39,13,11,5,20,1,0,45,2,0,0
18210,UID18210,15,4,2,0,2,0,28,5,30,0,12,8,52
18211,UID18211,0,15,34,18,2,6,12,0,0,52,0,0,0
18212,UID18212,28,0,2,3,0,0,27,1,16,0,13,11,64
18213,UID18213,26,0,9,0,0,0,24,5,19,0,21,11,44
18214,UID18214,12,12,6,2,1,24,19,8,17,0,61,5,29
18215,UID18215,0,70,19,5,16,67,0,0,0,0,5,1,0
18216,UID18216,57,24,48,12,10,7,0,0,0,0,2,0,4
18217,UID18217,0,17,31,15,12,9,22,3,0,53,1,0,1
18218,UID18218,13,14,6,3,2,13,28,5,8,0,61,4,36
18219,UID18219,15,13,6,6,0,16,20,6,9,0,48,11,22
18220,UID18220,0,47,35,35,50,0,1,0,2,5,1,0,2
18221,UID18221,21,1,5,4,0,0,82,23,3,0,6,5,36
18222,UID18222,26,5,5,0,0,0,28,5,27,0,15,13,50
18223,UID18223,12,13,2,2,0,17,26,3,9,0,39,8,30
18224,UID18224,28,3,6,4,13,0,28,4,10,0,18,12,31
18225,UID18225,19,0,6,6,0,0,101,39,12,0,6,6,22
18226,UID18226,0,27,35,106,8,1,2,0,0,0,2,0,1
18227,UID18227,28,0,6,26,0,0,19,8,8,0,12,13,56
18228,UID18228,23,2,16,3,0,0,28,2,42,0,9,39,17
18229,UID18229,76,26,40,15,11,6,2,0,0,0,2,0,3
18230,UID18230,20,0,7,5,0,0,92,43,1,0,11,9,25
18231,UID18231,28,2,24,2,0,0,20,6,30,0,6,40,18
18232,UID18232,0,51,22,8,9,72,0,0,1,0,3,0,0
18233,UID18233,28,0,7,25,1,0,13,3,11,0,12,13,68
18234,UID18234,66,21,37,24,10,6,0,0,1,0,0,1,0
18235,UID18235,21,16,1,4,1,15,23,2,18,0,53,5,26
18236,UID18236,0,20,31,96,7,1,1,0,1,0,0,0,1
18237,UID18237,25,0,19,4,1,0,29,4,45,0,8,41,13
18238,UID18238,30,1,3,3,13,0,29,5,15,0,17,13,39
18239,UID18239,29,6,6,5,21,0,30,2,13,0,16,5,30
18240,UID18240,0,68,17,10,15,51,0,0,0,0,7,1,0
18241,UID18241,28,3,10,5,28,0,26,7,18,0,15,10,36
18242,UID18242,23,1,21,6,1,0,21,4,38,0,13,44,27
18243,UID18243,21,13,2,4,3,22,31,7,17,0,55,2,24
18244,UID18244,20,0,13,3,0,0,24,2,46,0,12,39,19
18245,UID18245,0,21,23,109,15,1,1,0,0,2,1,0,4
18246,UID18246,27,3,4,2,18,0,28,1,19,0,16,14,30
18247,UID18247,27,0,5,15,0,0,13,7,11,0,14,5,67
18248,UID18248,29,0,9,21,3,0,13,8,13,0,10,9,70
18249,UID18249,0,35,91,17,3,12,0,0,1,7,0,10,1
18250,UID18250,68,22,29,21,15,2,1,0,0,0,2,0,4
18251,UID18251,0,79,34,42,5,3,4,0,1,3,0,0,4
18252,UID18252,29,2,8,1,1,0,34,8,29,0,17,20,48
18253,UID18253,0,53,38,35,44,3,0,0,1,5,0,0,4
18254,UID18254,0,28,24,105,7,1,3,0,0,0,0,1,1
18255,UID18255,27,1,5,7,18,0,30,4,17,0,20,16,30
18256,UID18256,14,17,7,9,0,13,20,5,14,0,51,15,28
18257,UID18257,122,5,1,0,0,0,12,0,7,0,10,16,7
18258,UID18258,19,0,11,3,0,0,91,40,4,0,9,2,21
18259,UID18259,122,3,2,0,0,0,12,2,11,0,9,13,1
18260,UID18260,15,12,2,4,1,20,16,10,13,0,51,11,28
18261,UID18261,0,41,30,34,48,10,2,0,1,4,1,0,3
18262,UID18262,29,3,9,2,0,0,35,3,19,0,21,18,60
18263,UID18263,0,38,35,38,50,7,0,0,0,4,1,0,2
18264,UID18264,26,2,5,2,2,0,30,7,31,0,20,12,54
18265,UID18265,28,0,3,22,1,0,9,3,13,0,9,16,59
18266,UID18266,20,2,2,6,0,0,75,23,1,0,8,3,18
18267,UID18267,0,34,105,26,2,1,1,0,1,6,0,7,1
18268,UID18268,30,0,3,26,1,0,5,4,15,0,11,16,78
18269,UID18269,14,19,5,2,2,26,23,10,19,0,58,10,24
18270,UID18270,67,19,23,19,7,5,0,0,0,0,2,0,3
18271,UID18271,17,2,2,5,1,0,85,35,4,0,7,6,24
18272,UID18272,0,33,87,27,1,4,0,0,2,6,0,3,1
18273,UID18273,0,18,42,104,11,1,1,0,0,0,0,0,5
18274,UID18274,15,20,2,6,0,11,21,7,12,0,55,10,19
18275,UID18275,0,20,30,105,7,1,3,0,0,0,0,0,1
18276,UID18276,0,36,85,34,5,4,0,0,2,10,0,10,1
18277,UID18277,0,28,36,107,6,1,5,0,0,2,1,0,1
18278,UID18278,0,29,78,16,1,3,2,0,0,4,0,1,1
18279,UID18279,0,21,30,21,11,7,18,1,0,46,2,0,0
18280,UID18280,61,29,34,18,13,6,1,0,0,0,1,0,0
18281,UID18281,0,16,21,23,13,3,25,4,0,44,1,0,0
18282,UID18282,14,1,5,20,1,0,11,7,12,0,12,18,72
18283,UID18283,0,89,39,43,11,0,2,0,1,6,0,0,2
18284,UID18284,0,40,40,30,54,7,0,0,0,5,5,0,2
18285,UID18285,140,5,1,0,0,0,11,1,10,0,6,12,5
18286,UID18286,19,0,6,2,0,0,86,31,6,0,5,2,27
18287,UID18287,15,0,4,25,0,0,15,10,21,0,9,19,76
18288,UID18288,0,90,41,34,9,1,0,0,1,4,2,0,4
18289,UID18289,0,125,41,65,9,6,1,0,0,6,0,0,3
18290,UID18290,16,18,8,0,2,12,20,5,6,0,63,7,27
18291,UID18291,18,1,19,7,1,0,26,4,47,0,11,41,21
18292,UID18292,142,2,3,0,0,0,15,1,14,0,8,18,5
18293,UID18293,0,109,26,77,7,7,3,0,2,4,0,0,5
18294,UID18294,14,0,1,2,1,0,30,0,28,0,4,7,79
18295,UID18295,0,14,26,112,2,2,5,0,1,1,1,0,1
18296,UID18296,0,87,24,41,7,4,2,0,0,6,0,0,6
18297,UID18297,23,2,18,6,0,0,17,6,42,0,6,37,22
18298,UID18298,131,0,3,0,0,0,10,2,17,0,10,13,4
18299,UID18299,21,0,8,24,0,0,10,5,16,0,10,11,91
18300,UID18300,132,3,1,0,0,0,16,1,11,0,5,18,0
18301,UID18301,0,103,22,62,10,4,1,0,1,8,0,0,3
18302,UID18302,23,0,5,23,0,0,9,4,7,0,21,13,61
18303,UID18303,12,1,5,6,0,0,91,35,2,0,3,6,26
18304,UID18304,133,4,2,0,0,0,13,1,9,0,4,10,5
18305,UID18305,13,0,4,3,1,0,40,1,19,0,6,6,62
18306,UID18306,16,2,3,2,0,0,43,2,20,0,20,15,48
18307,UID18307,19,1,20,6,0,0,25,3,49,0,8,36,17
18308,UID18308,23,1,4,3,0,0,32,4,21,0,17,17,56
18309,UID18309,12,0,1,2,0,0,27,4,15,0,12,7,73
18310,UID18310,0,41,30,42,54,2,0,0,0,4,5,0,2
18311,UID18311,12,1,3,1,0,0,28,8,22,0,15,9,62
18312,UID18312,0,75,28,52,4,4,1,0,0,8,1,0,4
18313,UID18313,0,85,36,39,5,3,3,0,1,7,1,0,1
18314,UID18314,0,78,35,36,10,4,0,0,1,3,2,0,2
18315,UID18315,56,29,23,24,11,7,4,0,0,0,2,0,5
18316,UID18316,0,94,31,41,11,8,2,0,1,6,0,0,3
18317,UID18317,0,78,33,46,7,3,0,0,0,7,5,0,2
18318,UID18318,12,10,2,3,0,28,31,6,15,0,41,7,35
18319,UID18319,0,15,43,18,9,2,25,2,1,54,2,0,0
18320,UID18320,0,61,26,4,15,71,0,0,0,0,2,0,0
18321,UID18321,53,31,36,15,12,7,1,0,1,0,3,0,4
18322,UID18322,25,1,7,3,15,0,26,7,12,0,13,11,29
18323,UID18323,0,34,83,30,5,4,0,0,1,3,0,6,4
18324,UID18324,0,25,90,33,4,3,0,0,1,3,0,10,3
18325,UID18325,3,1,3,2,0,0,29,1,14,0,8,9,76
18326,UID18326,54,24,36,26,10,9,1,0,1,0,0,0,2
18327,UID18327,150,3,0,0,0,0,14,0,24,0,5,9,6
18328,UID18328,16,0,4,5,0,0,84,37,6,0,5,6,20
18329,UID18329,0,43,20,45,50,3,1,0,0,5,2,0,0
18330,UID18330,0,19,21,121,8,1,4,0,0,0,2,0,4
18331,UID18331,0,18,22,116,4,1,0,0,0,0,0,0,0
18332,UID18332,0,40,28,46,43,7,0,0,0,3,1,0,2
18333,UID18333,21,2,7,1,0,0,35,3,21,0,27,11,46
18334,UID18334,26,6,7,4,20,0,24,3,19,0,14,13,31
18335,UID18335,0,143,26,65,8,2,4,0,0,7,0,0,2
18336,UID18336,57,22,36,18,7,3,3,0,1,0,2,0,1
18337,UID18337,11,11,3,2,0,14,23,4,15,0,61,6,30
18338,UID18338,0,36,85,27,3,4,0,0,1,7,0,3,1
18339,UID18339,2,0,0,2,0,0,36,1,30,0,1,3,107
18340,UID18340,75,28,46,18,13,4,2,0,0,0,5,0,2
18341,UID18341,26,0,2,3,0,0,37,9,28,0,18,11,53
18342,UID18342,0,83,43,38,3,0,0,0,1,12,2,0,3
18343,UID18343,0,20,31,115,13,2,3,0,0,0,2,0,2
18344,UID18344,0,88,36,43,8,0,3,0,1,13,0,1,4
18345,UID18345,32,3,3,2,0,0,34,3,22,0,18,7,50
18346,UID18346,22,0,7,26,2,0,11,11,12,0,13,13,70
18347,UID18347,0,24,28,108,9,0,1,0,1,1,1,0,1
18348,UID18348,0,38,82,25,5,7,0,0,1,14,0,8,5
18349,UID18349,36,1,9,6,14,0,22,2,18,0,15,15,38
18350,UID18350,9,1,0,1,1,0,32,2,20,0,8,8,73
18351,UID18351,0,136,4,48,2,1,0,0,0,1,0,0,0
18352,UID18352,0,74,18,5,14,60,0,1,0,0,3,0,0
18353,UID18353,27,1,7,4,18,0,17,7,14,0,12,10,35
18354,UID18354,0,88,19,12,20,72,0,0,0,0,3,0,0
18355,UID18355,21,0,8,23,1,0,12,11,13,0,15,14,63
18356,UID18356,0,14,26,93,8,0,1,0,1,0,0,0,2
18357,UID18357,0,13,29,25,10,3,34,2,1,47,1,0,0
18358,UID18358,0,87,28,39,5,3,2,0,0,9,0,0,3
18359,UID18359,0,20,30,18,9,7,17,1,1,44,3,1,0
18360,UID18360,0,20,25,110,4,1,2,0,0,1,2,0,1
18361,UID18361,0,22,28,23,8,4,29,1,0,57,1,0,0
18362,UID18362,0,14,27,101,8,0,2,0,0,2,1,1,0
18363,UID18363,0,18,26,112,6,0,3,0,1,0,2,0,2
18364,UID18364,0,29,34,118,3,0,0,0,1,0,0,0,2
18365,UID18365,0,70,10,5,7,57,0,0,0,0,9,0,0
18366,UID18366,0,132,4,52,1,2,1,0,0,0,0,0,2
18367,UID18367,0,83,40,31,12,3,4,0,1,10,0,0,2
18368,UID18368,62,21,25,31,15,9,2,0,0,0,3,0,4
18369,UID18369,0,29,87,24,5,5,0,0,3,4,0,7,6
18370,UID18370,0,17,37,107,8,0,5,0,0,1,1,0,0
18371,UID18371,21,0,4,25,2,0,13,7,11,0,19,18,79
18372,UID18372,20,4,5,4,0,0,21,3,15,0,15,6,54
18373,UID18373,0,21,33,116,7,2,0,0,0,1,1,0,3
18374,UID18374,0,74,42,41,10,4,1,0,0,6,2,2,3
18375,UID18375,23,1,6,14,0,0,12,8,16,0,6,11,59
18376,UID18376,0,20,31,25,10,4,25,3,0,49,3,1,0
18377,UID18377,19,15,6,4,1,14,31,6,9,0,67,6,23
18378,UID18378,0,50,29,43,34,4,0,0,1,6,3,0,3
18379,UID18379,0,79,24,30,13,3,3,0,2,11,0,0,2
18380,UID18380,0,38,79,34,0,4,0,0,1,3,0,4,1
18381,UID18381,22,0,4,3,1,0,88,35,2,0,3,4,19
18382,UID18382,38,3,2,1,0,0,26,4,22,0,18,12,43
18383,UID18383,0,27,83,28,4,5,0,0,2,4,0,7,3
18384,UID18384,24,4,3,2,0,0,25,2,16,0,12,15,60
18385,UID18385,28,0,6,2,0,0,40,6,31,0,14,15,46
18386,UID18386,25,0,4,13,0,0,10,5,8,0,9,10,77
18387,UID18387,12,20,3,1,1,18,27,6,12,0,44,8,26
18388,UID18388,0,35,95,23,4,0,2,0,0,7,0,6,2
18389,UID18389,0,22,26,112,7,1,2,0,1,0,0,0,2
18390,UID18390,61,21,32,26,9,5,2,0,1,0,3,0,2
18391,UID18391,0,70,25,5,7,52,0,0,0,0,5,0,0
18392,UID18392,0,77,15,11,14,49,0,0,0,0,3,0,0
18393,UID18393,0,38,78,29,3,6,1,0,1,2,0,3,3
18394,UID18394,0,74,38,44,8,2,3,0,0,11,1,0,2
18395,UID18395,0,15,28,20,6,7,20,3,0,48,0,1,0
18396,UID18396,21,0,6,4,0,0,70,40,7,0,8,5,25
18397,UID18397,130,1,2,0,0,0,15,0,17,0,8,6,4
18398,UID18398,17,3,8,6,8,0,25,8,14,0,26,15,41
18399,UID18399,21,2,5,2,0,0,28,7,25,0,12,12,50
18400,UID18400,0,46,81,28,3,1,0,0,1,3,0,6,3
18401,UID18401,14,14,4,2,1,21,18,4,10,0,64,14,33
18402,UID18402,30,0,4,20,1,0,9,3,12,0,11,11,80
18403,UID18403,0,14,39,17,10,7,22,2,0,39,2,0,1
18404,UID18404,0,70,29,48,9,1,1,0,1,6,1,0,3
18405,UID18405,65,19,31,14,9,4,3,0,0,0,0,0,3
18406,UID18406,17,2,7,2,1,0,31,7,25,0,17,19,68
18407,UID18407,13,16,3,2,2,17,29,5,15,0,56,8,22
18408,UID18408,0,15,22,115,12,2,1,0,0,0,2,0,1
18409,UID18409,22,2,21,1,0,0,38,3,39,0,10,33,17
18410,UID18410,0,28,81,26,3,4,0,0,0,7,0,6,2
18411,UID18411,17,2,2,2,0,0,88,31,4,0,7,7,21
18412,UID18412,35,0,10,5,28,0,20,3,21,0,18,12,25
18413,UID18413,135,2,3,0,1,0,15,3,14,0,15,9,4
18414,UID18414,0,15,28,15,9,9,14,3,0,44,0,0,0
18415,UID18415,14,14,4,5,2,15,25,7,6,0,52,10,24
18416,UID18416,0,23,34,25,6,11,20,7,0,49,2,0,0
18417,UID18417,0,46,31,44,58,9,0,0,0,4,3,0,3
18418,UID18418,0,18,22,18,9,5,25,0,0,46,0,0,0
18419,UID18419,0,22,29,10,14,5,24,2,0,59,2,1,0
18420,UID18420,24,2,10,8,14,0,31,3,13,0,17,12,32
18421,UID18421,127,5,3,0,0,0,24,1,15,0,8,11,6
18422,UID18422,0,50,24,38,61,6,0,0,1,4,1,0,5
18423,UID18423,131,0,0,0,0,0,17,1,16,0,8,13,4
18424,UID18424,0,19,27,23,1,1,20,0,1,46,0,1,0
18425,UID18425,0,88,33,40,6,4,5,0,0,12,1,0,2
18426,UID18426,33,2,7,4,0,0,29,6,23,0,16,15,51
18427,UID18427,63,25,35,18,5,10,0,0,1,0,1,0,4
18428,UID18428,27,3,7,2,1,0,19,6,25,0,15,17,49
18429,UID18429,145,6,1,0,0,0,18,1,17,0,13,13,4
18430,UID18430,0,40,73,27,3,3,0,0,0,4,0,7,4
18431,UID18431,30,0,16,7,0,0,22,2,56,0,7,44,23
18432,UID18432,0,31,28,102,7,0,2,0,0,0,2,0,2
18433,UID18433,3,0,2,2,0,0,33,0,18,0,5,0,120
18434,UID18434,19,2,2,2,0,0,86,31,6,0,2,3,27
18435,UID18435,0,51,34,40,36,3,0,0,0,2,1,0,1
18436,UID18436,0,119,35,54,5,2,0,0,0,5,2,0,2
18437,UID18437,13,19,7,1,1,15,27,4,14,0,53,13,30
18438,UID18438,15,0,8,26,2,0,11,8,7,0,12,17,73
18439,UID18439,132,2,0,0,0,0,14,2,16,0,3,11,3
18440,UID18440,21,1,20,4,0,0,15,3,45,0,4,49,20
18441,UID18441,136,2,0,0,0,0,20,0,14,0,6,11,5
18442,UID18442,0,32,83,25,5,3,1,0,2,5,0,5,1
18443,UID18443,0,17,37,121,14,1,1,0,1,2,0,0,2
18444,UID18444,27,1,6,3,0,0,79,27,6,0,5,10,33
18445,UID18445,0,61,40,46,10,9,1,0,0,8,2,0,3
18446,UID18446,0,73,40,47,6,6,0,0,2,10,1,0,6
18447,UID18447,23,0,9,19,2,0,12,7,18,0,14,15,78
18448,UID18448,0,23,30,115,6,2,3,0,0,0,1,1,0
18449,UID18449,19,1,9,3,0,0,72,29,2,0,7,10,23
18450,UID18450,0,23,27,103,8,1,4,0,1,2,1,0,2
18451,UID18451,30,2,2,4,0,0,28,6,24,0,12,10,56
18452,UID18452,0,28,76,23,5,5,2,0,1,5,0,11,3
18453,UID18453,0,19,37,126,6,1,1,0,0,0,3,0,3
18454,UID18454,0,47,34,40,46,4,0,0,0,5,0,0,3
18455,UID18455,58,18,32,22,17,8,0,0,2,0,1,2,7
18456,UID18456,0,21,33,104,3,0,0,0,1,0,0,0,1
18457,UID18457,18,19,3,1,1,22,22,4,16,0,57,7,30
18458,UID18458,0,19,47,14,11,7,25,2,0,53,3,1,0
18459,UID18459,0,20,35,94,6,1,3,0,0,0,2,0,4
18460,UID18460,0,21,35,110,9,1,1,0,0,0,0,0,1
18461,UID18461,148,4,2,0,0,0,13,1,18,0,10,15,4
18462,UID18462,58,25,36,22,9,9,1,0,0,0,3,0,3
18463,UID18463,29,1,2,1,0,0,38,5,26,0,20,11,43
18464,UID18464,27,0,6,27,1,0,3,8,13,0,15,12,101
18465,UID18465,0,33,91,33,1,3,0,0,1,4,0,5,5
18466,UID18466,0,82,26,41,11,4,2,0,1,4,1,0,2
18467,UID18467,0,130,1,32,0,1,0,0,0,0,0,0,2
18468,UID18468,25,2,19,4,0,0,27,6,38,0,10,31,13
18469,UID18469,21,0,15,8,0,0,23,4,46,0,6,58,20
18470,UID18470,20,3,2,0,0,0,31,1,19,0,9,9,65
18471,UID18471,0,60,20,4,4,60,0,0,0,0,2,0,0
18472,UID18472,30,1,17,3,0,0,29,4,51,0,7,36,24
18473,UID18473,0,89,27,40,6,4,0,0,1,4,0,0,2
18474,UID18474,23,1,26,2,0,0,26,7,43,0,4,43,21
18475,UID18475,0,91,26,41,9,7,4,0,1,7,0,0,4
18476,UID18476,0,21,25,105,10,1,3,0,1,3,0,1,2
18477,UID18477,0,71,24,38,10,9,3,0,1,9,1,0,3
18478,UID18478,0,71,35,28,3,1,2,0,1,7,1,0,3
18479,UID18479,0,73,36,38,11,4,0,0,1,10,3,0,2
18480,UID18480,26,1,17,4,1,0,19,7,36,0,9,44,26
18481,UID18481,20,4,3,2,0,0,29,6,15,0,13,12,44
18482,UID18482,0,25,90,15,5,3,0,0,0,8,0,4,2
18483,UID18483,0,85,32,38,7,1,0,0,2,4,3,0,5
18484,UID18484,22,1,15,4,0,0,15,6,49,0,7,29,19
18485,UID18485,48,2,6,8,22,0,29,3,15,0,20,11,33
18486,UID18486,21,0,4,0,0,0,78,30,3,0,11,9,26
18487,UID18487,49,15,29,21,8,4,2,0,0,0,0,1,0
18488,UID18488,0,88,27,51,8,1,1,0,1,9,1,0,1
18489,UID18489,14,10,7,2,1,15,23,5,13,0,55,8,20
18490,UID18490,123,3,3,0,0,0,11,3,20,0,4,15,1
18491,UID18491,19,0,2,1,0,0,33,2,28,0,4,12,66
18492,UID18492,0,17,38,22,6,4,23,2,0,47,0,0,0
18493,UID18493,14,2,18,2,0,0,24,2,45,0,10,28,19
18494,UID18494,0,30,78,20,5,7,0,0,2,2,0,8,3
18495,UID18495,25,0,5,2,14,0,30,2,15,0,15,13,37
18496,UID18496,23,2,2,2,1,0,31,5,20,0,13,5,56
18497,UID18497,20,21,4,5,0,14,20,5,15,0,52,8,35
18498,UID18498,131,1,2,0,0,0,13,1,10,0,10,6,5
18499,UID18499,19,2,7,2,1,0,87,29,7,0,7,7,23
18500,UID18500,30,1,6,4,21,0,25,3,17,0,12,15,29
18501,UID18501,0,22,34,95,8,2,1,0,0,0,1,0,1
18502,UID18502,0,60,36,52,46,6,0,0,2,1,2,0,3
18503,UID18503,16,0,14,2,1,0,25,3,44,0,11,43,19
18504,UID18504,0,133,26,60,6,2,2,0,2,3,2,0,5
18505,UID18505,20,0,3,6,1,0,73,29,0,0,5,5,31
18506,UID18506,12,0,17,6,0,0,20,6,49,0,9,39,17
18507,UID18507,24,0,3,19,0,0,10,3,12,0,10,7,69
18508,UID18508,28,0,5,17,0,0,12,8,8,0,16,16,86
18509,UID18509,19,1,1,2,0,0,33,1,25,0,6,12,51
18510,UID18510,11,0,1,1,0,0,40,0,17,0,7,14,75
18511,UID18511,0,17,28,102,8,0,2,0,1,1,1,0,4
18512,UID18512,0,21,38,20,7,7,23,2,0,45,1,0,0
18513,UID18513,0,9,42,24,12,5,17,2,0,53,0,0,0
18514,UID18514,0,88,32,45,10,3,1,0,0,7,3,1,4
18515,UID18515,0,64,40,43,10,4,1,0,0,7,1,1,4
18516,UID18516,31,4,6,2,0,0,43,3,24,0,12,17,43
18517,UID18517,11,0,1,2,0,0,41,1,24,0,4,2,103
18518,UID18518,0,12,28,23,7,10,24,1,0,47,1,0,0
18519,UID18519,54,25,43,23,12,3,0,0,1,0,1,0,4
18520,UID18520,0,25,27,114,10,1,2,0,0,0,2,0,3
18521,UID18521,135,2,3,0,0,0,18,1,12,0,9,11,6
18522,UID18522,0,43,34,41,42,6,2,0,0,4,0,0,1
18523,UID18523,0,17,31,19,8,5,22,1,0,43,0,1,0
18524,UID18524,141,3,1,0,0,0,17,3,7,0,10,12,3
18525,UID18525,33,3,6,2,0,0,34,4,24,0,18,15,57
18526,UID18526,40,4,5,5,16,0,27,4,12,0,15,14,50
18527,UID18527,23,0,7,29,2,0,14,10,8,0,8,13,64
18528,UID18528,14,0,7,2,0,0,100,33,2,0,8,4,22
18529,UID18529,24,1,4,19,0,0,13,8,15,0,10,13,74
18530,UID18530,129,3,3,0,0,0,10,1,8,0,9,14,0
18531,UID18531,0,14,35,23,11,4,20,4,0,65,1,0,0
18532,UID18532,19,0,11,0,0,0,87,28,5,0,9,3,21
18533,UID18533,0,118,27,66,3,1,0,0,1,4,3,0,3
18534,UID18534,0,56,25,42,51,7,0,0,0,3,1,0,3
18535,UID18535,20,0,3,21,0,0,15,6,15,0,13,15,81
18536,UID18536,16,11,3,2,1,21,34,7,9,0,60,12,25
18537,UID18537,33,0,5,18,1,0,14,5,12,0,22,13,62
18538,UID18538,0,26,34,117,8,0,1,0,0,1,1,0,1
18539,UID18539,0,57,13,6,11,62,0,0,0,0,4,0,0
18540,UID18540,0,43,25,43,61,6,0,0,0,1,1,0,1
18541,UID18541,0,74,22,45,10,6,0,0,1,8,1,1,4
18542,UID18542,0,86,30,41,6,4,2,0,2,10,2,0,4
18543,UID18543,34,1,5,6,18,0,24,6,18,0,15,17,40
18544,UID18544,0,26,37,97,7,0,0,0,1,1,5,0,2
18545,UID18545,12,13,1,3,0,22,29,7,11,0,59,3,30
18546,UID18546,0,67,22,5,6,60,0,0,0,0,4,0,0
18547,UID18547,0,18,33,17,11,8,26,2,1,47,1,0,0
18548,UID18548,31,2,3,7,18,0,24,3,10,0,19,9,27
18549,UID18549,117,4,1,0,0,0,11,2,13,0,8,17,2
18550,UID18550,0,21,33,125,7,3,0,0,0,1,2,0,2
18551,UID18551,0,27,24,114,3,1,3,0,0,0,0,0,2
18552,UID18552,71,13,49,21,12,1,3,0,0,0,3,0,4
18553,UID18553,13,10,6,4,2,19,24,7,15,0,65,9,27
18554,UID18554,0,64,17,5,9,70,0,0,0,0,4,0,0
18555,UID18555,31,0,7,29,1,0,5,5,12,0,10,11,82
18556,UID18556,9,12,1,3,1,21,32,3,9,0,46,13,28
18557,UID18557,144,5,4,0,0,0,18,3,11,0,10,12,5
18558,UID18558,24,0,16,2,1,0,24,3,47,0,9,32,21
18559,UID18559,0,57,17,13,8,63,0,0,0,0,1,0,0
18560,UID18560,0,42,31,33,60,4,0,0,0,2,0,0,4
18561,UID18561,21,0,5,0,0,0,87,39,6,0,11,6,16
18562,UID18562,17,0,3,1,0,0,88,34,3,0,9,5,25
18563,UID18563,0,42,88,25,3,4,0,0,1,6,0,12,2
18564,UID18564,0,27,38,131,6,1,2,0,0,1,3,0,3
18565,UID18565,149,2,2,0,0,0,9,1,13,0,4,8,5
18566,UID18566,23,1,6,7,0,0,90,23,3,0,7,9,22
18567,UID18567,132,0,1,0,0,0,12,2,12,0,11,14,5
18568,UID18568,14,21,4,2,1,10,25,5,13,0,64,3,26
18569,UID18569,18,1,8,6,0,0,27,4,20,0,17,14,59
18570,UID18570,0,73,21,10,10,56,0,0,0,0,2,0,0
18571,UID18571,0,66,40,47,9,7,1,0,0,6,1,1,1
18572,UID18572,22,0,6,30,1,0,8,8,19,0,15,12,77
18573,UID18573,0,75,35,45,10,5,0,0,1,10,1,0,2
18574,UID18574,0,130,8,52,0,1,0,0,0,0,0,0,1
18575,UID18575,22,11,3,3,1,16,23,10,10,0,49,10,35
18576,UID18576,64,23,44,24,13,4,1,0,0,0,0,0,2
18577,UID18577,0,28,31,112,9,0,1,0,0,1,3,0,5
18578,UID18578,27,0,10,7,0,0,21,5,55,0,16,25,23
18579,UID18579,36,3,6,8,11,0,28,3,12,0,12,8,37
18580,UID18580,0,22,28,121,5,0,2,0,0,1,2,0,3
18581,UID18581,18,3,12,4,13,0,32,4,19,0,15,13,39
18582,UID18582,128,4,3,0,0,0,16,3,12,0,11,6,5
18583,UID18583,0,45,36,42,56,1,0,0,1,3,2,0,1
18584,UID18584,0,63,22,6,8,62,0,0,0,0,7,0,0
18585,UID18585,23,1,3,4,0,0,35,2,22,0,29,18,77
18586,UID18586,0,21,32,127,3,1,1,0,0,0,3,0,1
18587,UID18587,0,70,14,2,7,46,0,0,0,0,4,0,0
18588,UID18588,22,3,5,3,0,0,22,4,31,0,6,14,51
18589,UID18589,0,100,42,43,15,6,1,0,1,10,0,0,0
18590,UID18590,132,1,1,0,0,0,23,1,11,0,6,9,4
18591,UID18591,24,2,2,4,0,0,84,29,7,0,7,8,20
18592,UID18592,0,134,5,51,0,0,1,0,0,1,0,0,2
